412647424,412680191,UNITED STATES
412696576,412704767,UNITED STATES
412708864,412876799,UNITED STATES
413007872,413847551,UNITED STATES
413851648,413900799,UNITED STATES
413925376,415760383,UNITED STATES
415760384,416022527,CANADA
416022528,416059391,UNITED STATES
416088064,416153599,UNITED STATES
416169984,416186367,UNITED STATES
416219136,416251903,CANADA
416251904,416546815,UNITED STATES
416546816,416563199,CANADA
416612352,416628735,UNITED STATES
416628736,416636927,CANADA
416645120,416743423,UNITED STATES
416743424,416776191,CANADA
416776192,416940031,UNITED STATES
417071104,417202175,UNITED STATES
417202176,417267711,CANADA
417267712,417288191,UNITED STATES
417292288,417296383,UNITED STATES
417300480,417345535,UNITED STATES
417366016,417398783,CANADA
417398784,417423359,UNITED STATES
417431552,417464319,UNITED STATES
417464320,417529855,CANADA
417538048,417619967,UNITED STATES
417660928,417775615,UNITED STATES
417800192,417808383,BAHAMAS
417808384,417816575,CANADA
417824768,417857535,UNITED STATES
417857536,417923071,ARGENTINA
417923072,417947647,UNITED STATES
417955840,417972223,UNITED STATES
417988608,418062335,UNITED STATES
418062336,418070527,CANADA
418070528,418074623,UNITED STATES
418086912,418119679,CANADA
418119680,418250751,UNITED STATES
418258944,418275327,UNITED STATES
418283520,418316287,UNITED STATES
418324480,418643967,UNITED STATES
418660608,418662143,CANADA
418662912,418663679,CANADA
418663936,418668543,CANADA
418676736,418687743,BAHAMAS
418687744,418687998,DOMINICA
418687999,418693119,BAHAMAS
418693120,418709503,CANADA
418824192,418832383,UNITED STATES
418840576,419430399,UNITED STATES
419430400,436207615,UNITED KINGDOM
436207616,452984831,UNITED STATES
469762048,520093695,UNITED STATES
536870912,540679167,UNITED STATES
540679168,540679231,SWEDEN
540679232,540679239,UNITED STATES
540679240,540679247,SWEDEN
540679248,540680895,UNITED STATES
540680896,540680959,BELGIUM
540680960,540683775,UNITED STATES
540683776,540683783,GERMANY
540683784,540685567,UNITED STATES
540685568,540685631,FRANCE
540685632,540686079,UNITED STATES
540686080,540686143,FRANCE
540686144,540688383,UNITED STATES
540688384,540688391,NETHERLANDS
540688392,540694527,UNITED STATES
540694528,540694591,ITALY
540694592,540705023,UNITED STATES
540705024,540705031,IRELAND
540705032,540705535,UNITED STATES
540705536,540705599,IRELAND
540705600,543844351,UNITED STATES
543844352,543844607,SWITZERLAND
543844608,603979775,UNITED STATES
637534208,654311423,UNITED STATES
671088640,687865855,UNITED STATES
721420288,738197503,JAPAN
738197504,754974719,UNITED STATES
788529152,805306367,CANADA
805306368,822083583,UNITED STATES
855638016,872415231,UNITED KINGDOM
872415232,889192447,UNITED STATES
889192448,905969663,GERMANY
905969664,956301311,UNITED STATES
956301312,973078527,FRANCE
973078528,973209599,JAPAN
973209600,973275135,INDIA
973275136,973471743,JAPAN
973471744,973602815,AUSTRALIA
973602816,973864959,THAILAND
973864960,973996031,JAPAN
973996032,974782463,CHINA
974782464,974880767,MALAYSIA
974880768,974913535,PAKISTAN
974913536,974979071,NEW ZEALAND
974979072,975044607,REPUBLIC OF KOREA
975044608,977272831,CHINA
977272832,977305599,THAILAND
977305600,977338367,HONG KONG
977338368,977346559,SINGAPORE
977346560,977354751,JAPAN
977354752,977371135,REPUBLIC OF KOREA
977371136,977395711,PAKISTAN
977395712,977397759,BANGLADESH
977397760,977399039,HONG KONG
977399040,977399295,UKRAINE
977399296,977399807,HONG KONG
977399808,977401855,INDONESIA
977401856,977403903,AUSTRALIA
977403904,977534975,CHINA
977534976,977567743,INDIA
977567744,977600511,CHINA
977600512,977666047,PHILIPPINES
977666048,977731583,JAPAN
977731584,977764351,PHILIPPINES
977764352,977797119,MALAYSIA
977797120,978321407,REPUBLIC OF KOREA
978321408,978452479,JAPAN
978452480,978583551,CHINA
978583552,978599935,JAPAN
978599936,978640895,AUSTRALIA
978640896,978644991,NEW ZEALAND
978644992,978649087,AUSTRALIA
978649088,978714623,JAPAN
978714624,978780159,TAIWAN
978780160,978784255,AUSTRALIA
978784256,978788351,JAPAN
978788352,978796543,REPUBLIC OF KOREA
978796544,978812927,CHINA
978812928,979369983,JAPAN
979369984,979435519,AUSTRALIA
979435520,979468287,THAILAND
979468288,979501055,AUSTRALIA
979501056,979566591,JAPAN
979566592,979599359,TAIWAN
979599360,979763199,CHINA
979763200,979894271,REPUBLIC OF KOREA
979894272,980418559,AUSTRALIA
980418560,980549631,JAPAN
980549632,980680703,TAIWAN
980680704,980942847,CHINA
980942848,981467135,REPUBLIC OF KOREA
981467136,981991423,CHINA
981991424,982122495,THAILAND
982122496,982171647,JAPAN
982171648,982188031,REPUBLIC OF KOREA
982188032,982253567,MALAYSIA
982253568,982515711,REPUBLIC OF KOREA
982515712,982581247,CHINA
982581248,982614015,REPUBLIC OF KOREA
982614016,982622207,AUSTRALIA
982622208,982624255,JAPAN
982624256,982626303,INDONESIA
982626304,982630399,BANGLADESH
982630400,982646783,SINGAPORE
982646784,982671359,JAPAN
982671360,982679551,INDIA
982679552,982695935,SINGAPORE
982695936,982712319,REPUBLIC OF KOREA
982712320,982745087,THAILAND
982745088,982753279,AFGHANISTAN
982753280,982755327,JAPAN
982755328,982759423,BANGLADESH
982759424,982761471,INDONESIA
982761472,982777855,JAPAN
982777856,983039999,REPUBLIC OF KOREA
983040000,983171071,HONG KONG
983171072,983302143,CHINA
983302144,983564287,JAPAN
983564288,984612863,AUSTRALIA
984612864,984743935,HONG KONG
984743936,984875007,AUSTRALIA
984875008,984956927,REPUBLIC OF KOREA
984956928,984965119,AUSTRALIA
984965120,984969215,PAKISTAN
984969216,984973311,AUSTRALIA
984973312,985006079,THAILAND
985006080,985071615,SINGAPORE
985071616,985104383,JAPAN
985104384,985137151,AUSTRALIA
985137152,985202687,REPUBLIC OF KOREA
985202688,985268223,SINGAPORE
985268224,985399295,VIET NAM
985399296,985661439,JAPAN
985661440,987758591,CHINA
987758592,988807167,REPUBLIC OF KOREA
988807168,989855743,CHINA
989855744,991952895,REPUBLIC OF KOREA
991952896,995360767,CHINA
995360768,995532799,JAPAN
995532800,995540991,AUSTRALIA
995540992,995557375,REPUBLIC OF KOREA
995557376,995622911,JAPAN
995622912,996409343,INDIA
996409344,996671487,AUSTRALIA
996671488,996802559,TAIWAN
996802560,996868095,JAPAN
996868096,997195775,CHINA
997195776,998244351,TAIWAN
998244352,999292927,JAPAN
999292928,999423999,INDIA
999424000,999555071,JAPAN
999555072,999686143,HONG KONG
999686144,999751679,REPUBLIC OF KOREA
999751680,999784447,CHINA
999784448,999800831,AUSTRALIA
999800832,999817215,REPUBLIC OF KOREA
999817216,999849983,BANGLADESH
999849984,999866367,REPUBLIC OF KOREA
999866368,999874559,HONG KONG
999874560,999882751,AUSTRALIA
999882752,999948287,JAPAN
999948288,999973819,AUSTRALIA
999973820,999973823,VANUATU
999973824,1000013823,AUSTRALIA
1000013824,1000079359,CHINA
1000079360,1000341503,JAPAN
1000341504,1000734719,INDIA
1000734720,1000800255,JAPAN
1000800256,1000865791,AUSTRALIA
1000865792,1001127935,JAPAN
1001127936,1001259007,CHINA
1001259008,1001390079,AUSTRALIA
1001390080,1002045439,INDIA
1002045440,1002176511,REPUBLIC OF KOREA
1002176512,1002242047,HONG KONG
1002242048,1002307583,SINGAPORE
1002307584,1002373119,JAPAN
1002373120,1002405887,CHINA
1002405888,1002422271,JAPAN
1002422272,1002438655,AUSTRALIA
1002438656,1008730111,CHINA
1008730112,1009778687,JAPAN
1009778688,1010237439,MALAYSIA
1010237440,1010302975,CHINA
1010302976,1010761727,JAPAN
1010761728,1010827263,CHINA
1010827264,1017118719,JAPAN
1017118720,1019215871,CHINA
1019215872,1019346943,JAPAN
1019346944,1019478015,CHINA
1019478016,1019609087,REPUBLIC OF KOREA
1019609088,1019740159,TAIWAN
1019740160,1021313023,CHINA
1021313024,1021837311,AUSTRALIA
1021837312,1021968383,CHINA
1021968384,1021986495,NEW ZEALAND
1021986496,1021986559,PANAMA
1021986560,1022033919,NEW ZEALAND
1022033920,1022099455,CHINA
1022099456,1022361599,JAPAN
1022361600,1022558207,AUSTRALIA
1022558208,1022623743,INDIA
1022623744,1022713855,TAIWAN
1022713856,1022722047,AUSTRALIA
1022722048,1022754815,CHINA
1022754816,1022820351,AUSTRALIA
1022820352,1022885887,CHINA
1022885888,1023148031,TAIWAN
1023148032,1023213567,CHINA
1023213568,1023238143,AUSTRALIA
1023238144,1023246335,INDONESIA
1023246336,1023279103,CHINA
1023279104,1023311871,INDIA
1023311872,1023328255,UNITED STATES
1023328256,1023344639,JAPAN
1023344640,1023410175,CHINA
1023410176,1023672319,INDIA
1023672320,1023688703,HONG KONG
1023688704,1023692799,AUSTRALIA
1023692800,1023696895,CHINA
1023696896,1023705087,MALAYSIA
1023705088,1023717375,JAPAN
1023717376,1023721471,CHINA
1023721472,1023737855,REPUBLIC OF KOREA
1023737856,1023770623,INDONESIA
1023770624,1023778815,PAKISTAN
1023778816,1023787007,REPUBLIC OF KOREA
1023787008,1023791103,AUSTRALIA
1023791104,1023795199,NEW CALEDONIA
1023795200,1023803391,JAPAN
1023803392,1023852543,MALAYSIA
1023852544,1023868927,BRUNEI DARUSSALAM
1023868928,1023901695,JAPAN
1023901696,1023934463,THAILAND
1023934464,1023950847,AUSTRALIA
1023950848,1023954943,INDONESIA
1023954944,1023956991,JAPAN
1023956992,1023967231,AUSTRALIA
1023967232,1023975423,INDIA
1023975424,1023979519,CHINA
1023979520,1023983615,AUSTRALIA
1023983616,1023999999,SINGAPORE
1024000000,1024032767,PHILIPPINES
1024032768,1024065535,AUSTRALIA
1024065536,1024131071,HONG KONG
1024131072,1024163839,INDIA
1024163840,1024184319,JAPAN
1024184320,1024188415,MALAYSIA
1024188416,1024196607,THAILAND
1024196608,1024229375,INDIA
1024229376,1024262143,JAPAN
1024262144,1024327679,SINGAPORE
1024327680,1024328703,UNITED STATES
1024328704,1024329279,INDIA
1024329280,1024329343,UNITED STATES
1024329344,1024329471,INDIA
1024329472,1024330751,UNITED STATES
1024330752,1024330759,INDIA
1024330760,1024331327,UNITED STATES
1024331328,1024331519,INDIA
1024331520,1024331551,UNITED STATES
1024331552,1024331583,INDIA
1024331584,1024332287,UNITED STATES
1024332288,1024332415,INDIA
1024332416,1024332487,UNITED STATES
1024332488,1024332495,INDIA
1024332496,1024332927,UNITED STATES
1024332928,1024333055,INDIA
1024333056,1024333247,UNITED STATES
1024333248,1024333311,HONG KONG
1024333312,1024333367,UNITED STATES
1024333368,1024333375,INDIA
1024333376,1024333791,UNITED STATES
1024333792,1024333823,INDONESIA
1024333824,1024333951,UNITED STATES
1024333952,1024334079,INDIA
1024334080,1024334847,UNITED STATES
1024334848,1024334911,PHILIPPINES
1024334912,1024335111,UNITED STATES
1024335112,1024335119,CHINA
1024335120,1024335151,UNITED STATES
1024335152,1024335167,JAPAN
1024335168,1024335183,UNITED STATES
1024335184,1024335199,CHINA
1024335200,1024335679,UNITED STATES
1024335680,1024335743,INDIA
1024335744,1024335807,UNITED STATES
1024335808,1024335871,INDIA
1024335872,1024339583,UNITED STATES
1024339584,1024339711,HONG KONG
1024339712,1024339967,INDONESIA
1024339968,1024344063,UNITED STATES
1024344064,1024352255,SINGAPORE
1024352256,1024360447,AUSTRALIA
1024360448,1024360463,HONG KONG
1024360464,1024360479,AUSTRALIA
1024360480,1024360703,HONG KONG
1024360704,1024360735,AUSTRALIA
1024360736,1024360743,HONG KONG
1024360744,1024360751,AUSTRALIA
1024360752,1024360831,HONG KONG
1024360832,1024360895,AUSTRALIA
1024360896,1024361095,HONG KONG
1024361096,1024361103,AUSTRALIA
1024361104,1024361263,HONG KONG
1024361264,1024361279,AUSTRALIA
1024361280,1024361311,HONG KONG
1024361312,1024361343,AUSTRALIA
1024361344,1024361471,HONG KONG
1024361472,1024361487,TAIWAN
1024361488,1024361503,AUSTRALIA
1024361504,1024361727,PHILIPPINES
1024361728,1024361743,TAIWAN
1024361744,1024361759,AUSTRALIA
1024361760,1024361775,PHILIPPINES
1024361776,1024361791,AUSTRALIA
1024361792,1024361799,PHILIPPINES
1024361800,1024361823,AUSTRALIA
1024361824,1024361839,PHILIPPINES
1024361840,1024361855,AUSTRALIA
1024361856,1024361983,TAIWAN
1024361984,1024362495,PHILIPPINES
1024362496,1024362575,MALAYSIA
1024362576,1024362591,SINGAPORE
1024362592,1024362671,AUSTRALIA
1024362672,1024362687,SINGAPORE
1024362688,1024362703,AUSTRALIA
1024362704,1024362719,MALAYSIA
1024362720,1024362751,AUSTRALIA
1024362752,1024362815,SINGAPORE
1024362816,1024362831,AUSTRALIA
1024362832,1024362879,SINGAPORE
1024362880,1024362911,MALAYSIA
1024362912,1024362975,SINGAPORE
1024362976,1024363007,AUSTRALIA
1024363008,1024363015,SINGAPORE
1024363016,1024363023,AUSTRALIA
1024363024,1024363055,SINGAPORE
1024363056,1024363999,AUSTRALIA
1024364000,1024364015,NEW ZEALAND
1024364016,1024365567,AUSTRALIA
1024365568,1024365823,HONG KONG
1024365824,1024366335,PHILIPPINES
1024366336,1024366591,AUSTRALIA
1024366592,1024366847,HONG KONG
1024366848,1024367103,TAIWAN
1024367104,1024367359,AUSTRALIA
1024367360,1024367615,TAIWAN
1024367616,1024368127,JAPAN
1024368128,1024368383,PHILIPPINES
1024368384,1024368639,AUSTRALIA
1024368640,1024369407,MALAYSIA
1024369408,1024369919,PHILIPPINES
1024369920,1024370175,TAIWAN
1024370176,1024371455,PHILIPPINES
1024371456,1024371711,JAPAN
1024371712,1024371967,AUSTRALIA
1024371968,1024372223,JAPAN
1024372224,1024372479,PHILIPPINES
1024372480,1024372735,HONG KONG
1024372736,1024373823,PHILIPPINES
1024373824,1024373887,TAIWAN
1024373888,1024374015,PHILIPPINES
1024374016,1024374783,AUSTRALIA
1024374784,1024374911,JAPAN
1024374912,1024374935,AUSTRALIA
1024374936,1024375055,JAPAN
1024375056,1024375807,AUSTRALIA
1024375808,1024375935,TAIWAN
1024375936,1024376063,AUSTRALIA
1024376064,1024376127,TAIWAN
1024376128,1024376191,AUSTRALIA
1024376192,1024376319,PHILIPPINES
1024376320,1024376447,TAIWAN
1024376448,1024376479,AUSTRALIA
1024376480,1024376511,PHILIPPINES
1024376512,1024376703,TAIWAN
1024376704,1024376831,AUSTRALIA
1024376832,1024393215,PHILIPPINES
1024393216,1024458751,HONG KONG
1024458752,1024491519,SINGAPORE
1024491520,1024589823,INDIA
1024589824,1024655359,HONG KONG
1024655360,1024720895,THAILAND
1024720896,1024786431,TAIWAN
1024786432,1025245183,JAPAN
1025245184,1025277951,CHINA
1025277952,1025294335,PHILIPPINES
1025294336,1025343487,AUSTRALIA
1025343488,1025376255,CHINA
1025376256,1025507327,TAIWAN
1025507328,1026293759,REPUBLIC OF KOREA
1026293760,1026392063,JAPAN
1026392064,1026408447,CHINA
1026408448,1026416639,JAPAN
1026416640,1026424831,AUSTRALIA
1026424832,1026490367,JAPAN
1026490368,1026523135,THAILAND
1026523136,1026539519,CHINA
1026539520,1026555903,REPUBLIC OF KOREA
1026555904,1027080191,CHINA
1027080192,1027866623,TAIWAN
1027866624,1027997695,AUSTRALIA
1027997696,1028128767,TAIWAN
1028128768,1029046271,REPUBLIC OF KOREA
1029046272,1029144575,JAPAN
1029144576,1029160959,SINGAPORE
1029160960,1029177343,CHINA
1029177344,1029242879,AUSTRALIA
1029242880,1029308415,JAPAN
1029308416,1029439487,THAILAND
1029439488,1029570559,HONG KONG
1029570560,1029636095,INDONESIA
1029636096,1029668863,AUSTRALIA
1029668864,1029701631,INDIA
1029701632,1030750207,REPUBLIC OF KOREA
1030750208,1031798783,JAPAN
1031798784,1033982787,CHINA
1033982788,1033982788,FRANCE
1033982789,1034001207,CHINA
1034001208,1034001215,FRANCE
1034001216,1035993087,CHINA
1035993088,1037565951,JAPAN
1037565952,1037591499,TAIWAN
1037591500,1037591503,CHINA
1037591504,1038614527,TAIWAN
1038614528,1039007743,CHINA
1039007744,1039138815,HONG KONG
1039138816,1039400959,CHINA
1039400960,1039466495,HONG KONG
1039466496,1039499263,JAPAN
1039499264,1039515647,AUSTRALIA
1039515648,1039521791,JAPAN
1039521792,1039523839,AUSTRALIA
1039523840,1039532031,REPUBLIC OF KOREA
1039532032,1039597567,INDIA
1039597568,1039613951,INDONESIA
1039613952,1039638527,REPUBLIC OF KOREA
1039638528,1039642623,TAIWAN
1039642624,1039646719,AUSTRALIA
1039646720,1039654911,REPUBLIC OF KOREA
1039654912,1039663103,INDIA
1039663104,1040187391,REPUBLIC OF KOREA
1040187392,1040252927,ISRAEL
1040252928,1040318463,GREECE
1040318464,1040383999,SWITZERLAND
1040384000,1040392191,SAUDI ARABIA
1040392192,1040392447,UNITED KINGDOM
1040392448,1040399359,SAUDI ARABIA
1040399360,1040400127,UNITED KINGDOM
1040400128,1040400383,SAUDI ARABIA
1040400384,1040416767,UNITED KINGDOM
1040416768,1040424959,SWEDEN
1040424960,1040433151,POLAND
1040433152,1040449535,UNITED KINGDOM
1040449536,1040449791,FRANCE
1040449792,1040450047,GERMANY
1040450048,1040457727,FRANCE
1040457728,1040465919,ITALY
1040465920,1040466943,GERMANY
1040466944,1040466959,CANADA
1040466960,1040467071,GERMANY
1040467072,1040467087,FRANCE
1040467088,1040467103,GERMANY
1040467104,1040467135,FRANCE
1040467136,1040467583,GERMANY
1040467584,1040467743,FRANCE
1040467744,1040467759,GERMANY
1040467760,1040467823,FRANCE
1040467824,1040467935,GERMANY
1040467936,1040467951,FRANCE
1040467952,1040467967,GERMANY
1040467968,1040468255,FRANCE
1040468256,1040468263,GERMANY
1040468264,1040468287,FRANCE
1040468288,1040468335,GERMANY
1040468336,1040468351,SWITZERLAND
1040468352,1040468415,GERMANY
1040468416,1040468479,FRANCE
1040468480,1040468735,GERMANY
1040468736,1040468767,NETHERLANDS
1040468768,1040468799,GERMANY
1040468800,1040468847,NETHERLANDS
1040468848,1040468863,GERMANY
1040468864,1040468991,NETHERLANDS
1040468992,1040469023,GERMANY
1040469024,1040469279,FRANCE
1040469280,1040469311,GERMANY
1040469312,1040469343,FRANCE
1040469344,1040469375,GERMANY
1040469376,1040469567,FRANCE
1040469568,1040469631,GERMANY
1040469632,1040469887,FRANCE
1040469888,1040469903,GERMANY
1040469904,1040469927,FRANCE
1040469928,1040469967,GERMANY
1040469968,1040469999,FRANCE
1040470000,1040470527,GERMANY
1040470528,1040471295,NETHERLANDS
1040471296,1040471487,GERMANY
1040471488,1040471711,NETHERLANDS
1040471712,1040471743,GERMANY
1040471744,1040471775,NETHERLANDS
1040471776,1040472991,GERMANY
1040472992,1040473343,NETHERLANDS
1040473344,1040473535,GERMANY
1040473536,1040474111,NETHERLANDS
1040474112,1040482303,CZECH REPUBLIC
1040482304,1040515071,BELGIUM
1040515072,1040547839,SWEDEN
1040547840,1040580607,RUSSIAN FEDERATION
1040580608,1040711679,UNITED KINGDOM
1040711680,1040719871,FRANCE
1040719872,1040728063,GERMANY
1040736256,1040744447,UNITED KINGDOM
1040744448,1040777215,GERMANY
1040777216,1040842751,IRELAND
1040842752,1040843007,GERMANY
1040843008,1040973823,ITALY
1040973824,1040982015,NETHERLANDS
1040982016,1040982303,DENMARK
1040982304,1040982335,NIGERIA
1040982336,1040982351,ZIMBABWE
1040982352,1040982367,NIGERIA
1040982368,1040982383,DENMARK
1040982384,1040982399,SAUDI ARABIA
1040982400,1040982407,SWITZERLAND
1040982408,1040982415,LIBERIA
1040982416,1040982487,SAUDI ARABIA
1040982488,1040982495,IRAQ
1040982496,1040982527,DENMARK
1040982528,1040982559,CAMEROON
1040982560,1040982783,DENMARK
1040982784,1040982815,NIGERIA
1040982816,1040983039,DENMARK
1040983040,1040983055,SUDAN
1040983056,1040983295,DENMARK
1040983296,1040983487,IRAQ
1040983488,1040984063,DENMARK
1040984064,1040984071,NIGERIA
1040984072,1040984079,GHANA
1040984080,1040984095,GABON
1040984096,1040990207,DENMARK
1040990208,1040998399,CYPRUS
1041006592,1041039359,SWITZERLAND
1041039360,1041051647,SWEDEN
1041051648,1041051839,NORWAY
1041051840,1041052159,SWEDEN
1041052160,1041052175,NORWAY
1041052176,1041072127,SWEDEN
1041072128,1041080319,UNITED KINGDOM
1041080320,1041088511,ITALY
1041088512,1041096703,AUSTRIA
1041096704,1041235967,SPAIN
1041235968,1041244159,UKRAINE
1041244160,1041252351,RUSSIAN FEDERATION
1041252352,1041252863,TAJIKISTAN
1041252864,1041253119,RUSSIAN FEDERATION
1041253120,1041253375,TAJIKISTAN
1041253376,1041268735,RUSSIAN FEDERATION
1041268736,1041301503,NORWAY
1041301504,1041301535,UNITED KINGDOM
1041301536,1041301599,IRELAND
1041301600,1041301615,UNITED KINGDOM
1041301616,1041301887,IRELAND
1041301888,1041301919,UNITED KINGDOM
1041301920,1041302015,IRELAND
1041302016,1041302271,UNITED KINGDOM
1041302272,1041302303,IRELAND
1041302304,1041302319,UNITED KINGDOM
1041302320,1041305887,IRELAND
1041305888,1041305983,UNITED KINGDOM
1041305984,1041306031,IRELAND
1041306032,1041306063,UNITED KINGDOM
1041306064,1041306399,IRELAND
1041306400,1041306495,UNITED KINGDOM
1041306496,1041306511,IRELAND
1041306512,1041306527,UNITED KINGDOM
1041306528,1041306607,IRELAND
1041306608,1041306671,UNITED KINGDOM
1041306672,1041306751,IRELAND
1041306752,1041306815,UNITED KINGDOM
1041306816,1041306863,IRELAND
1041306864,1041306879,UNITED KINGDOM
1041306880,1041307487,IRELAND
1041307488,1041307519,UNITED KINGDOM
1041307520,1041307551,IRELAND
1041307552,1041307599,UNITED KINGDOM
1041307600,1041308031,IRELAND
1041308032,1041308063,UNITED KINGDOM
1041308064,1041308287,IRELAND
1041308288,1041308303,UNITED KINGDOM
1041308304,1041308335,IRELAND
1041308336,1041308343,UNITED KINGDOM
1041308344,1041308415,IRELAND
1041308416,1041308671,UNITED KINGDOM
1041308672,1041309119,IRELAND
1041309120,1041309183,UNITED KINGDOM
1041309184,1041310063,IRELAND
1041310064,1041310079,UNITED KINGDOM
1041310080,1041310511,IRELAND
1041310512,1041310527,UNITED KINGDOM
1041310528,1041334271,IRELAND
1041334272,1041334527,UNITED KINGDOM
1041334528,1041334783,IRELAND
1041334784,1041335039,UNITED KINGDOM
1041335040,1041335295,IRELAND
1041335296,1041335327,UNITED KINGDOM
1041335328,1041335343,IRELAND
1041335344,1041335391,UNITED KINGDOM
1041335392,1041335519,IRELAND
1041335520,1041335807,UNITED KINGDOM
1041335808,1041335839,IRELAND
1041335840,1041335871,UNITED KINGDOM
1041335872,1041335935,IRELAND
1041335936,1041335967,UNITED KINGDOM
1041335968,1041336015,IRELAND
1041336016,1041336031,UNITED KINGDOM
1041336032,1041336063,IRELAND
1041336064,1041336127,UNITED KINGDOM
1041336128,1041336207,IRELAND
1041336208,1041336223,UNITED KINGDOM
1041336224,1041336303,IRELAND
1041336304,1041336319,UNITED KINGDOM
1041336320,1041337471,IRELAND
1041337472,1041337487,UNITED KINGDOM
1041337488,1041337663,IRELAND
1041337664,1041337695,UNITED KINGDOM
1041337696,1041337711,IRELAND
1041337712,1041337791,UNITED KINGDOM
1041337792,1041337855,IRELAND
1041337856,1041337887,UNITED KINGDOM
1041337888,1041337919,IRELAND
1041337920,1041337935,UNITED KINGDOM
1041337936,1041337999,IRELAND
